,P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
48469,False,0.7106231030806642,770,1120,0,0.4726087508639987,1,0.24813091698478462,0,0.6764331570948172,0,0.6445141264582623
48470,False,0.5514849209604892,1120,165,0,0.3816521312483673,1,0.5331800866248095,0,0.18881597882401546,0,0.20786515465584932
48470,True,0.4485150790395108,165,1120,0,0.6183478687516327,1,0.4668199133751904,0,0.8111840211759845,0,0.7921348453441507
48469,True,0.28937689691933577,1120,770,0,0.5273912491360013,1,0.7518690830152154,0,0.3235668429051827,0,0.3554858735417376
49819,False,0.4954335059491798,1015,30,0,0.5224133369462025,1,0.4890645808479497,0,0.49672147785675036,0,0.5367681072759858
49820,True,0.4775945043881701,279,933,0,0.5702407907177827,1,0.5101407732317109,0,0.3872440143917218,0,0.2981349764357521
49815,True,0.7562385570968415,669,800,0,0.4543462772482973,1,0.4109667454495562,0,0.1947761251474301,0,0.2989235945686043
49815,False,0.2437614429031585,800,669,0,0.5456537227517027,1,0.5890332545504438,0,0.80522387485257,0,0.7010764054313957
49816,False,0.6009231083842225,656,975,0,0.39932716863294526,1,0.43662980122539774,0,0.3992510911183196,0,0.41334926734201205
49817,False,0.4597024619909796,4255,450,0,0.38739807030678763,1,0.5502143289982961,0,0.7995953730820677,0,0.5467487475291125
49824,False,0.6842355499786019,437,403,0,0.5080843331908885,1,0.21278947370546142,0,0.37911067135904053,0,0.5804964358435301
49819,True,0.5045664940508202,30,1015,0,0.4775866630537975,1,0.5109354191520503,0,0.5032785221432496,0,0.4632318927240142
49820,False,0.5224054956118299,933,279,0,0.42975920928221734,1,0.4898592267682891,0,0.6127559856082783,0,0.7018650235642478
49824,True,0.3157644500213981,403,437,0,0.4919156668091115,1,0.7872105262945386,0,0.6208893286409595,0,0.4195035641564699
49813,True,0.1599293489575282,500,500,0,0.5096736843865528,1,0.8424643947587567,0,0.695356057080314,0,0.4503330741435975
49809,True,0.5499266883000883,1285,1095,0,0.1800536714725248,1,0.4369213158386983,0,0.5580909249441347,0,0.3930627808156915
49808,True,0.8453916165912922,545,335,0,0.3773955204122418,1,0.1735169401676399,0,0.511952159608399,0,0.2080455289012467
49816,True,0.39907689161577753,975,656,0,0.6006728313670547,1,0.5633701987746023,0,0.6007489088816804,0,0.586650732657988
49808,False,0.1546083834087078,335,545,0,0.6226044795877582,1,0.82648305983236,0,0.488047840391601,0,0.7919544710987533
49809,False,0.4500733116999117,1095,1285,0,0.8199463285274752,1,0.5630786841613017,0,0.4419090750558653,0,0.6069372191843085
49817,True,0.5402975380090205,450,4255,0,0.6126019296932124,1,0.4497856710017038,0,0.2004046269179323,0,0.4532512524708875
49813,False,0.8400706510424718,500,500,0,0.4903263156134472,1,0.15753560524124333,0,0.304643942919686,0,0.5496669258564024
49847,False,0.5955062119203937,513,716,0,0.5397663778488417,1,0.4729806311746343,0,0.4243628310555746,0,0.42496249332704483
49846,True,0.3571112479967916,51,554,0,0.72213823726608,1,0.6988251832844189,0,0.4411862281464853,0,0.475426070947984
49845,True,0.13639139724753957,1560,330,0,0.5715489353952843,1,0.8399860677177948,0,0.8796675071031174,0,0.7436002997898623
49843,True,0.6033660422867716,873,588,0,0.6030203198577319,1,0.3501360984958228,0,0.6928782026462059,0,0.4553335585218426
49838,True,0.5481218716207983,0,880,0,0.633209185282774,1,0.4674911590778974,0,0.4107726892489848,0,0.3298758404610111
49847,True,0.40449378807960634,716,513,0,0.4602336221511583,1,0.5270193688253657,0,0.5756371689444254,0,0.5750375066729552
49833,True,0.2565267228380095,664,350,0,0.5571146154813496,1,0.6306670299058467,0,0.7442637719489552,0,0.3732878575983474
49832,True,0.6286386064222915,532,2120,0,0.2970012353225717,1,0.3468703748213224,0,0.3192249861013019,0,0.4870232905624389
49831,False,0.7920827910342378,695,820,0,0.5510869564095364,1,0.15346554091762132,0,0.7985972156523244,0,0.4243172783876874
49830,False,0.6199505107347393,309,450,0,0.37517684024108433,1,0.3734089629007794,0,0.47587212768792087,0,0.3573671197192708
49842,False,0.4409810785740872,725,458,0,0.5005815834750905,1,0.6173484299741999,0,0.3007777984812616,0,0.5979306292599695
49846,False,0.6428887520032084,554,51,0,0.27786176273392005,1,0.3011748167155811,0,0.5588137718535147,0,0.5245739290520159
49828,False,0.4971347453060113,0,1072,0,0.5031486043338401,1,0.5451494170525262,0,0.47532655545965585,0,0.3481316037153397
49829,True,0.25332170721504355,1915,213,0,0.750421856506868,1,0.7882546741364544,0,0.6794706699662686,0,0.678282636666854
49830,True,0.3800494892652607,450,309,0,0.6248231597589157,1,0.6265910370992206,0,0.5241278723120791,0,0.6426328802807292
49831,True,0.20791720896576216,820,695,0,0.4489130435904636,1,0.8465344590823787,0,0.2014027843476755,0,0.5756827216123126
49832,False,0.3713613935777084,2120,532,0,0.7029987646774283,1,0.6531296251786776,0,0.6807750138986981,0,0.512976709437561
49833,False,0.7434732771619905,350,664,0,0.44288538451865045,1,0.36933297009415333,0,0.2557362280510448,0,0.6267121424016526
49845,False,0.8636086027524604,330,1560,0,0.4284510646047157,1,0.16001393228220517,0,0.12033249289688264,0,0.2563997002101377
49838,False,0.4518781283792017,880,0,0,0.36679081471722597,1,0.5325088409221026,0,0.5892273107510152,0,0.6701241595389889
49829,False,0.7466782927849565,213,1915,0,0.249578143493132,1,0.21174532586354555,0,0.3205293300337314,0,0.32171736333314604
49842,True,0.5590189214259128,458,725,0,0.4994184165249095,1,0.3826515700258001,0,0.6992222015187384,0,0.4020693707400305
49843,False,0.3966339577132284,588,873,0,0.39697968014226814,1,0.6498639015041772,0,0.3071217973537941,0,0.5446664414781575
49828,True,0.5028652546939887,1072,0,0,0.4968513956661599,1,0.4548505829474738,0,0.5246734445403441,0,0.6518683962846603
49855,True,0.29469129049276344,5140,615,0,0.6356482828993906,1,0.7434348159802292,0,0.8139482704302625,0,0.6223409307651662
49870,False,0.8109434220691797,655,2140,0,0.3290564040067431,1,0.21266601384437211,0,0.21829194335162494,0,0.3191548988994415
49863,False,0.6048314232358801,665,0,0,0.6267822493388001,1,0.33021731015114975,0,0.38209540848070345,0,0.43648224393750645
49849,False,0.9761279597614424,221,7945,0,0.3444224154912622,1,0.03576004404892663,0,0.014452427413116808,0,0.10298688457514382
49853,False,0.6147036487884023,188,1075,0,0.55986870562952,1,0.27919861197695994,0,0.3119080751878147,0,0.8408439179859207
49859,True,0.4085774722163843,4910,1340,0,0.7805620798656722,1,0.5579671481343631,0,0.6472097042854338,0,0.5845583565017474
49858,True,0.31043895855496895,1015,0,0,0.700375458303011,1,0.678480216951397,0,0.7654548128710612,0,0.738661070485764
49851,False,0.581302534345425,624,1545,0,0.30067819736036916,1,0.36952563673177363,0,0.4935091065525318,0,0.5167250952031817
49870,True,0.1890565779308203,2140,655,0,0.6709435959932569,1,0.7873339861556279,0,0.7817080566483751,0,0.6808451011005585
49863,True,0.39516857676411987,0,665,0,0.3732177506611999,1,0.6697826898488503,0,0.6179045915192966,0,0.5635177560624935
49859,False,0.5914225277836157,1340,4910,0,0.21943792013432784,1,0.4420328518656369,0,0.3527902957145662,0,0.41544164349825263
49858,False,0.689561041445031,0,1015,0,0.29962454169698904,1,0.32151978304860296,0,0.2345451871289388,0,0.261338929514236
49855,False,0.7053087095072366,615,5140,0,0.36435171710060943,1,0.2565651840197708,0,0.18605172956973748,0,0.37765906923483383
49849,True,0.0238720402385576,7945,221,0,0.6555775845087378,1,0.9642399559510734,0,0.9855475725868832,0,0.8970131154248562
49851,True,0.418697465654575,1545,624,0,0.6993218026396308,1,0.6304743632682264,0,0.5064908934474682,0,0.4832749047968183
49853,True,0.38529635121159767,1075,188,0,0.4401312943704801,1,0.7208013880230401,0,0.6880919248121853,0,0.1591560820140793
49873,False,0.8253519835319031,507,820,0,0.5030285610298989,1,0.21153445543820049,0,0.617418476560011,0,0.4629332326363944
49880,False,0.779771206170913,940,1915,0,0.23464016276922695,1,0.13418280939370242,0,0.5255602399853692,0,0.445618906990107
49881,True,0.3130378807878976,450,0,0,0.6408722256544417,1,0.6353204276826299,0,0.5540973807979409,0,0.8395724440141529
49877,True,0.1524715641609461,500,545,0,0.4823153143967462,1,0.853354325825237,0,0.7284015220409172,0,0.5923125095146369
49876,False,0.473837704181362,664,532,0,0.5280914748408523,1,0.4332924502835548,0,0.647735550518881,0,0.3935927068755126
49878,True,0.5600242679181274,915,279,0,0.4513194336295301,1,0.4666192170571978,0,0.5408813084467282,0,0.3629987505255506
49873,True,0.1746480164680969,820,507,0,0.4969714389701011,1,0.7884655445617995,0,0.3825815234399889,0,0.5370667673636056
49874,True,0.6131913058904523,30,975,0,0.4463994132912498,1,0.4012169743732273,0,0.4496073689400929,0,0.3990903782755974
49875,False,0.4419381701618221,20,1072,0,0.62517292767383,1,0.5741129026785361,0,0.5208626812358518,0,0.2712470719987785
49876,True,0.526162295818638,532,664,0,0.4719085251591477,1,0.5667075497164452,0,0.352264449481119,0,0.6064072931244874
49877,False,0.8475284358390539,545,500,0,0.5176846856032538,1,0.14664567417476304,0,0.27159847795908276,0,0.4076874904853631
49878,False,0.4399757320818726,279,915,0,0.5486805663704699,1,0.5333807829428022,0,0.4591186915532718,0,0.6370012494744495
49880,True,0.220228793829087,1915,940,0,0.765359837230773,1,0.8658171906062976,0,0.4744397600146309,0,0.554381093009893
49875,True,0.5580618298381779,1072,20,0,0.37482707232617,1,0.4258870973214639,0,0.4791373187641482,0,0.7287529280012215
49874,False,0.3868086941095476,975,30,0,0.5536005867087501,1,0.5987830256267728,0,0.5503926310599071,0,0.6009096217244025
49871,False,0.8845973900039659,644,6670,0,0.23923977253915696,1,0.11673242981618659,0,0.109945145824211,0,0.09905750099253541
49881,False,0.6869621192121024,0,450,0,0.3591277743455583,1,0.36467957231737014,0,0.4459026192020591,0,0.16042755598584713
49871,True,0.11540260999603413,6670,644,0,0.760760227460843,1,0.8832675701838134,0,0.890054854175789,0,0.9009424990074646
49899,False,0.4128227395747847,873,1185,0,0.32481879702066796,1,0.5872455285501845,0,0.7392841439709152,0,0.539554727866993
49897,True,0.3313881353695258,770,462,0,0.5982452688695808,1,0.6666211980493444,0,0.7380888528850852,0,0.5754017141220088
49897,False,0.6686118646304742,462,770,0,0.40175473113041915,1,0.3333788019506556,0,0.2619111471149148,0,0.4245982858779912
49898,False,0.414111304149713,51,1545,0,0.4953155415936049,1,0.5932247051188746,0,0.5306676500893304,0,0.537865251039615
49898,True,0.585888695850287,1545,51,0,0.5046844584063951,1,0.4067752948811254,0,0.4693323499106696,0,0.462134748960385
49892,False,0.5528949027769955,371,654,0,0.4630029071284004,1,0.4541738467401185,0,0.6024786402290994,0,0.4550727607612566
49896,True,0.6292499334244259,1075,4910,0,0.2712655249679863,1,0.4191778765593159,0,0.2973680662310894,0,0.221347195926526
49896,False,0.370750066575574,4910,1075,0,0.7287344750320137,1,0.5808221234406841,0,0.7026319337689106,0,0.778652804073474
49894,True,0.6656136825798167,813,716,0,0.4628060490976841,1,0.37510286827715,0,0.418166200024181,0,0.5643624326275144
49890,False,0.7479517010756062,0,1015,0,0.22216349504049404,1,0.33548522123519064,0,0.15021576833900974,0,0.24277418163749676
49899,True,0.5871772604252152,1185,873,0,0.675181202979332,1,0.4127544714498155,0,0.2607158560290847,0,0.460445272133007
49885,False,0.574627551385181,699,403,0,0.5396234864871675,1,0.46450519947971103,0,0.24758170419311554,0,0.617754111900347
49894,False,0.3343863174201833,716,813,0,0.5371939509023159,1,0.62489713172285,0,0.581833799975819,0,0.4356375673724856
49887,False,0.7124564814425922,594,2140,0,0.4221573644022246,1,0.2843492505614349,0,0.5335561748807645,0,0.5764554642547046
49888,False,0.6366426051465763,716,1495,0,0.5719373514702264,1,0.36149729328578617,0,0.14883324643050966,0,0.5384798201640867
49889,True,0.762065078870353,458,1560,0,0.5022802802830496,1,0.197924623033198,0,0.2387488270085098,0,0.2020334226581745
49890,True,0.25204829892439384,1015,0,0,0.777836504959506,1,0.6645147787648094,0,0.8497842316609903,0,0.7572258183625032
49885,True,0.42537244861481904,403,699,0,0.4603765135128325,1,0.535494800520289,0,0.7524182958068845,0,0.382245888099653
49887,True,0.2875435185574078,2140,594,0,0.5778426355977754,1,0.7156507494385651,0,0.4664438251192356,0,0.4235445357452954
49892,True,0.4471050972230045,654,371,0,0.5369970928715996,1,0.5458261532598815,0,0.3975213597709006,0,0.5449272392387434
49888,True,0.36335739485342367,1495,716,0,0.4280626485297736,1,0.6385027067142138,0,0.8511667535694903,0,0.4615201798359133
49889,False,0.237934921129647,1560,458,0,0.4977197197169504,1,0.802075376966802,0,0.7612511729914901,0,0.7979665773418255
49903,True,0.09375890817780075,6670,1072,0,0.8263740796792338,1,0.9065007413513946,0,0.8783294072767064,0,0.8446493403313713
49906,True,0.40839644452694324,30,532,0,0.5114900279000473,1,0.5900402496602738,0,0.689256126027472,0,0.4956230530095274
49905,True,0.7875542374382477,915,820,0,0.6578480624301399,1,0.2251188363534419,0,0.6631189234704757,0,0.3614377602819017
49907,True,0.28414595034011747,500,925,0,0.5420491239288256,1,0.7081991951473681,0,0.6778423888300669,0,0.3676800829211927
49905,False,0.2124457625617523,820,915,0,0.34215193756986007,1,0.7748811636465581,0,0.33688107652952426,0,0.6385622397180983
49908,True,0.2578761776332853,1915,1285,0,0.8105695549661738,1,0.7842867926519904,0,0.4585832520443882,0,0.7115780926342856
49906,False,0.5916035554730568,532,30,0,0.4885099720999527,1,0.4099597503397262,0,0.310743873972528,0,0.5043769469904726
49907,False,0.7158540496598825,925,500,0,0.45795087607117435,1,0.29180080485263193,0,0.32215761116993313,0,0.6323199170788073
49908,False,0.7421238223667147,1285,1915,0,0.18943044503382622,1,0.21571320734800958,0,0.5414167479556118,0,0.2884219073657144
49909,False,0.3058146998980113,403,394,0,0.45106872306474155,1,0.7368299623556032,0,0.605348818845421,0,0.5503121048007493
49902,False,0.2445584636059042,7945,1645,0,0.282024601343692,1,0.7448553575803636,0,0.9571213350263705,0,0.6077370754996709
49909,True,0.6941853001019886,394,403,0,0.5489312769352584,1,0.2631700376443968,0,0.394651181154579,0,0.4496878951992506
49903,False,0.9062410918221993,1072,6670,0,0.17362592032076618,1,0.09349925864860542,0,0.12167059272329361,0,0.1553506596686287
49902,True,0.7554415363940958,1645,7945,0,0.717975398656308,1,0.2551446424196364,0,0.0428786649736295,0,0.3922629245003291
49914,False,0.4953830231680939,540,5140,0,0.5317550129543356,1,0.496745579961401,0,0.2795572232212977,0,0.2809060476072852
49915,True,0.6067538046751488,1185,770,0,0.5965744084945581,1,0.3396096646253801,0,0.3067991033058531,0,0.4272962130486346
49917,False,0.2385712472180354,1075,654,0,0.5985793236981682,1,0.7506153565291668,0,0.8480171781867754,0,0.4892170999806872
49912,False,0.5109071022510546,458,1545,0,0.3405468658860319,1,0.3828075955063429,0,0.702147179754815,0,0.349914978396345
49912,True,0.4890928977489454,1545,458,0,0.6594531341139681,1,0.6171924044936571,0,0.297852820245185,0,0.650085021603655
49914,True,0.5046169768319061,5140,540,0,0.4682449870456645,1,0.503254420038599,0,0.7204427767787023,0,0.7190939523927148
49915,False,0.3932461953248512,770,1185,0,0.4034255915054419,1,0.6603903353746199,0,0.693200896694147,0,0.5727037869513654
49917,True,0.7614287527819645,654,1075,0,0.4014206763018317,1,0.2493846434708332,0,0.1519828218132246,0,0.5107829000193128
49919,False,0.45038534240177,500,450,0,0.34182306161019826,1,0.5694505296850807,0,0.49547434718193795,0,0.2553033224952769
49919,True,0.54961465759823,450,500,0,0.6581769383898017,1,0.4305494703149193,0,0.504525652818062,0,0.7446966775047231
49918,True,0.24485865999579193,1015,813,0,0.733507309989727,1,0.7501370609041834,0,0.6388909581695681,0,0.700924753679192
49921,True,0.1626441600648738,1915,394,0,0.723414083301878,1,0.8884619385916978,0,0.6861477165225115,0,0.7694907598192146
49920,True,0.4459276365671676,915,669,0,0.475160051370723,1,0.4926270483038487,0,0.5911503289359615,0,0.3124302392660474
49918,False,0.7551413400042081,813,1015,0,0.266492690010273,1,0.24986293909581658,0,0.3611090418304319,0,0.29907524632080795
49920,False,0.5540723634328324,669,915,0,0.524839948629277,1,0.5073729516961514,0,0.40884967106403847,0,0.6875697607339526
49921,False,0.8373558399351262,394,1915,0,0.27658591669812205,1,0.11153806140830225,0,0.3138522834774885,0,0.23050924018078545
49922,True,0.10314279126899939,6670,30,0,0.8520134495869873,1,0.8933175123170323,0,0.7524669616937948,0,0.943896107312984
49924,True,0.443658452444342,2140,5140,0,0.5536989061557286,1,0.5513037568114804,0,0.3919892767677359,0,0.2628268943836949
49923,True,0.21721685489761278,1015,654,0,0.7424885886232206,1,0.7575836995424073,0,0.901988073066851,0,0.8468719375208201
49922,False,0.8968572087310006,30,6670,0,0.14798655041301267,1,0.10668248768296773,0,0.2475330383062052,0,0.05610389268701599
49924,False,0.556341547555658,5140,2140,0,0.4463010938442714,1,0.44869624318851964,0,0.6080107232322641,0,0.7371731056163051
49923,False,0.7827831451023872,654,1015,0,0.25751141137677935,1,0.24241630045759266,0,0.09801192693314897,0,0.15312806247917987
49925,False,0.5695543261735554,1185,1545,0,0.5509772699531628,1,0.3438034894349248,0,0.6148628221411934,0,0.5697935549494334
49925,True,0.4304456738264446,1545,1185,0,0.4490227300468373,1,0.6561965105650752,0,0.3851371778588067,0,0.4302064450505666
49927,False,0.7384148792910201,1915,6670,0,0.35563115178144067,1,0.28935452717188825,0,0.30308627009304245,0,0.13942768728920552
49929,False,0.5184606186740889,2140,1015,0,0.48003889657067744,1,0.5001053325970151,0,0.3359883121188262,0,0.28215566469399755
49928,False,0.6996692045226779,915,450,0,0.3904768312225174,1,0.33122847688146917,0,0.3456528154340096,0,0.1457797682837777
